令和7年1月1日住民基本台帳人口・世帯数、令和6年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
,,,令和7年,令和7年,令和7年,令和7年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年,令和6年
,,,2025年,2025年,2025年,2025年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年,2024年
,,,人口,人口,人口,世帯数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票記載数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,住民票消除数,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
,,,男,女,計,世帯数,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,人,人,人,世帯,人,人,人,人,人,人,人,人,人,人,人,人,人,％,人,％,人,％
074446,福島県,大沼郡三島町,677,650,1327,673,28,2,30,0,0,30,45,1,46,37,0,83,-53,-3.8405797101449277,-37,-2.681159420289855,-16,-1.1594202898550725
074454,福島県,大沼郡金山町,865,884,1749,994,87,3,90,6,0,96,65,3,68,60,0,128,-32,-1.7967434025828188,-54,-3.0320044918585065,22,1.235261089275688
074462,福島県,大沼郡昭和村,530,555,1085,609,35,0,35,3,0,38,33,0,33,40,0,73,-35,-3.125,-37,-3.303571428571429,2,0.17857142857142858
074471,福島県,大沼郡会津美里町,8781,9336,18117,7248,334,10,344,69,5,418,409,8,417,402,8,827,-409,-2.207708085933283,-333,-1.797473820576487,-76,-0.41023426535679586
074608,福島県,西白河郡,24209,24038,48247,20293,1972,198,2170,268,11,2449,1822,76,1898,686,18,2602,-153,-0.31611570247933884,-418,-0.8636363636363636,265,0.5475206611570248
074616,福島県,西白河郡西郷村,10482,10134,20616,8988,1042,101,1143,137,2,1282,845,11,856,291,13,1160,122,0.5952961842490485,-154,-0.7514394456914218,276,1.3467356299404705
074641,福島県,西白河郡泉崎村,3052,3040,6092,2441,184,39,223,27,2,252,182,25,207,91,2,300,-48,-0.7817589576547231,-64,-1.0423452768729642,16,0.26058631921824105
074659,福島県,西白河郡中島村,2319,2413,4732,1762,135,12,147,25,1,173,178,16,194,69,0,263,-90,-1.8664454583160512,-44,-0.9124844462878473,-46,-0.953961012028204
074667,福島県,西白河郡矢吹町,8356,8451,16807,7102,611,46,657,79,6,742,617,24,641,235,3,879,-137,-0.8085457979225684,-156,-0.9206798866855523,19,0.11213408876298393
074802,福島県,東白川郡,14186,14415,28601,11525,645,79,724,110,4,838,852,65,917,502,24,1443,-605,-2.071492159145381,-392,-1.3421899609669246,-213,-0.7293021981784564
074811,福島県,東白川郡棚倉町,6305,6484,12789,5100,338,36,374,51,0,425,428,27,455,180,12,647,-222,-1.70624855891169,-129,-0.9914687572054416,-93,-0.7147798017062486
074829,福島県,東白川郡矢祭町,2532,2613,5145,2089,117,19,136,17,0,153,108,20,128,116,5,249,-96,-1.8317115054378934,-99,-1.8889524899828276,3,0.05724098454493417
074837,福島県,東白川郡塙町,3883,3938,7821,3280,150,23,173,33,1,207,200,14,214,146,5,365,-158,-1.9801980198019802,-113,-1.416217571124201,-45,-0.5639804486777792
074845,福島県,東白川郡鮫川村,1466,1380,2846,1056,40,1,41,9,3,53,116,4,120,60,2,182,-129,-4.336134453781513,-51,-1.7142857142857144,-78,-2.6218487394957983
075001,福島県,石川郡,17707,17648,35355,14119,731,100,831,112,7,950,986,47,1033,671,29,1733,-783,-2.166694338369583,-559,-1.5468481930377995,-224,-0.6198461453317837
075019,福島県,石川郡石川町,6817,6837,13654,5792,328,34,362,48,1,411,381,13,394,233,14,641,-230,-1.6565831172572745,-185,-1.3324690290982426,-45,-0.324114088159032
075027,福島県,石川郡玉川村,3024,3026,6050,2204,114,19,133,17,3,153,185,12,197,97,0,294,-141,-2.2774995961880147,-80,-1.2921983524471006,-61,-0.9853012437409143
075035,福島県,石川郡平田村,2719,2633,5352,2173,114,14,128,18,2,148,173,15,188,117,3,308,-160,-2.9027576197387517,-99,-1.7960812772133528,-61,-1.1066763425253991
075043,福島県,石川郡浅川町,2907,2875,5782,2190,119,7,126,19,1,146,133,4,137,122,1,260,-114,-1.9335142469470827,-103,-1.7469470827679783,-11,-0.18656716417910446
075051,福島県,石川郡古殿町,2240,2277,4517,1760,56,26,82,10,0,92,114,3,117,102,11,230,-138,-2.9645542427497316,-92,-1.9763694951664876,-46,-0.9881847475832438
075205,福島県,田村郡,12436,12508,24944,10297,504,52,556,95,4,655,658,31,689,417,9,1115,-460,-1.8107384663832469,-322,-1.2675169264682726,-138,-0.543221539914974
075213,福島県,田村郡三春町,7998,8082,16080,6560,355,23,378,61,4,443,411,16,427,243,5,675,-232,-1.4222658165767532,-182,-1.1157430112800393,-50,-0.30652280529671405
075221,福島県,田村郡小野町,4438,4426,8864,3737,149,29,178,34,0,212,247,15,262,174,4,440,-228,-2.5076990761108666,-140,-1.5398152221733392,-88,-0.9678838539375276
075400,福島県,双葉郡,28227,27348,55575,25690,1728,82,1810,168,11,1989,2199,30,2229,898,14,3141,-1152,-2.0307789941297796,-730,-1.286865161210711,-422,-0.7439138329190684
075418,福島県,双葉郡広野町,2394,2137,4531,2271,238,12,250,11,4,265,281,3,284,57,1,342,-77,-1.6710069444444444,-46,-0.9982638888888888,-31,-0.6727430555555556
075426,福島県,双葉郡楢葉町,3327,3082,6409,3194,306,33,339,28,2,369,310,16,326,113,1,440,-71,-1.095679012345679,-85,-1.3117283950617282,14,0.21604938271604937
075434,福島県,双葉郡富岡町,5915,5401,11316,5762,480,26,506,31,1,538,576,3,579,152,7,738,-200,-1.736714136853074,-121,-1.0507120527961098,-79,-0.6860020840569642
075442,福島県,双葉郡川内村,1125,1108,2233,1140,83,3,86,6,0,92,91,3,94,49,1,144,-52,-2.2757111597374178,-43,-1.8818380743982492,-9,-0.39387308533916854
075451,福島県,双葉郡大熊町,5001,4943,9944,4096,271,2,273,35,3,311,202,1,203,116,3,322,-11,-0.11049723756906078,-81,-0.8136614766449021,70,0.7031642390758412
075469,福島県,双葉郡双葉町,2580,2714,5294,2196,70,0,70,10,1,81,119,1,120,103,0,223,-142,-2.612214863870493,-93,-1.7108167770419427,-49,-0.9013980868285504
075477,福島県,双葉郡浪江町,7259,7373,14632,6565,235,5,240,42,0,282,546,0,546,278,0,824,-542,-3.571899301436668,-236,-1.5552919467510216,-306,-2.0166073546856467
075485,福島県,双葉郡葛尾村,626,590,1216,466,45,1,46,5,0,51,74,3,77,30,1,108,-57,-4.477611940298507,-25,-1.9638648860958365,-32,-2.513747054202671
075604,福島県,相馬郡,6000,5951,11951,4715,237,9,246,43,6,295,389,13,402,209,0,611,-316,-2.5760169560609767,-166,-1.3532240971712726,-150,-1.2227928588897041
075612,福島県,相馬郡新地町,3721,3724,7445,2922,186,7,193,39,2,234,235,11,246,124,0,370,-136,-1.7939585806621818,-85,-1.1212241129138636,-51,-0.6727344677483181
075647,福島県,相馬郡飯舘村,2279,2227,4506,1793,51,2,53,4,4,61,154,2,156,85,0,241,-180,-3.841229193341869,-81,-1.7285531370038414,-99,-2.112676056338028
080004,茨城県,-,1431244,1417353,2848597,1327389,98734,25384,124118,14557,1392,140067,105268,9148,114416,39013,3731,157160,-17093,-0.5964706580265137,-24456,-0.8534070328611957,7363,0.25693637483468207
082015,茨城県,水戸市,131087,136380,267467,132128,9717,974,10691,1669,18,12378,9720,410,10130,3473,151,13754,-1376,-0.5118228854759097,-1804,-0.6710236085745211,428,0.15920072309861147
082023,茨城県,日立市,81881,81974,163855,80994,3437,402,3839,644,45,4528,4934,219,5153,2656,62,7871,-3343,-1.9994258304525174,-2012,-1.2033636765990023,-1331,-0.796062153853515
082031,茨城県,土浦市,71080,70491,141571,72245,6944,1488,8432,742,87,9261,6643,453,7096,2032,175,9303,-42,-0.029658294083170333,-1290,-0.9109333182688031,1248,0.8812750241856326
082040,茨城県,古河市,70892,68920,139812,65640,4681,1567,6248,679,50,6977,5221,454,5675,1819,170,7664,-687,-0.488971451754105,-1140,-0.811393675399825,453,0.3224222236457199
082058,茨城県,石岡市,34849,35088,69937,31925,1875,264,2139,298,31,2468,2122,148,2270,1182,60,3512,-1044,-1.470816133894986,-884,-1.2454036995815783,-160,-0.22541243431340782
082074,茨城県,結城市,25241,24287,49528,21600,1755,484,2239,243,6,2488,1811,204,2015,770,111,2896,-408,-0.8170458186478692,-527,-1.055350849086831,119,0.2383050304389619
082082,茨城県,龍ケ崎市,37209,37708,74917,36036,2613,1564,4177,291,55,4523,3640,343,3983,955,177,5115,-592,-0.7840125018209749,-664,-0.8793653736640665,72,0.09535287184309155
082104,茨城県,下妻市,21513,20558,42071,18796,1606,827,2433,194,23,2650,1927,205,2132,558,161,2851,-201,-0.4754920514761544,-364,-0.8610900832702498,163,0.38559803179409535
082112,茨城県,常総市,30759,29837,60596,26245,2098,1139,3237,266,57,3560,2607,496,3103,858,183,4144,-584,-0.9545603138280484,-592,-0.9676364825106244,8,0.013076168682576005
082121,茨城県,常陸太田市,22870,23520,46390,21038,809,71,880,135,12,1027,1020,50,1070,895,10,1975,-948,-2.0026194600532343,-760,-1.6054755164983736,-188,-0.39714394355486077
082147,茨城県,高萩市,12827,12942,25769,12505,613,58,671,87,16,774,815,29,844,464,12,1320,-546,-2.0748622458673758,-377,-1.4326429792893787,-169,-0.6422192665779973
082155,茨城県,北茨城市,20099,19915,40014,19207,863,115,978,143,5,1126,1076,106,1182,669,18,1869,-743,-1.8229997301077117,-526,-1.2905758520008832,-217,-0.5324238781068282
082163,茨城県,笠間市,35884,36683,72567,32962,1969,718,2687,296,11,2994,2304,155,2459,1103,48,3610,-616,-0.8417255373515706,-807,-1.1027151114329832,191,0.2609895740814124
082171,茨城県,取手市,52089,53783,105872,52077,4008,1608,5616,453,53,6122,4335,272,4607,1534,117,6258,-136,-0.12829220436193495,-1081,-1.0197343596709683,945,0.8914421553090333
082198,茨城県,牛久市,41304,42516,83820,38889,3281,451,3732,370,40,4142,3185,222,3407,971,29,4407,-265,-0.3151572813224713,-601,-0.7147529285841707,336,0.39959564726169944
082201,茨城県,つくば市,131664,127336,259000,120045,14896,3515,18411,2139,338,20888,12510,1998,14508,2114,510,17132,3756,1.4715331212486875,25,0.009794549529078059,3731,1.4617385717196094
082210,茨城県,ひたちなか市,78040,76607,154647,72154,4766,490,5256,874,59,6189,5176,284,5460,1781,63,7304,-1115,-0.7158356980521565,-907,-0.5822986350971354,-208,-0.13353706295502113
082228,茨城県,鹿嶋市,33413,31804,65217,31239,2066,561,2627,327,12,2966,2482,94,2576,906,64,3546,-580,-0.8814991564964968,-579,-0.8799793303646063,-1,-0.0015198261318905117
082236,茨城県,潮来市,12995,13093,26088,11607,577,71,648,108,6,762,732,37,769,437,23,1229,-467,-1.758614196949727,-329,-1.238938053097345,-138,-0.5196761438523818
082244,茨城県,守谷市,35464,35436,70900,30621,2846,299,3145,475,49,3669,2621,234,2855,538,35,3428,241,0.34107473924057796,-63,-0.08916061648197682,304,0.4302353557225548
082252,茨城県,常陸大宮市,18895,18966,37861,17456,743,168,911,121,3,1035,1010,37,1047,771,20,1838,-803,-2.0768673701634595,-650,-1.681150424167184,-153,-0.3957169459962756
082261,茨城県,那珂市,26133,27034,53167,23724,1428,57,1485,265,14,1764,1345,46,1391,688,19,2098,-334,-0.6242873964972617,-423,-0.7906394273004244,89,0.16635203080316255
082279,茨城県,筑西市,49903,49901,99804,44125,2713,941,3654,456,59,4169,3020,281,3301,1511,223,5035,-866,-0.8602364160127149,-1055,-1.0479785437568292,189,0.18774212774411442
082287,茨城県,坂東市,27161,24982,52143,22108,1481,887,2368,234,38,2640,1790,140,1930,741,172,2843,-203,-0.3878042257288045,-507,-0.9685553815000192,304,0.5807511557712146
082295,茨城県,稲敷市,18740,18272,37012,16490,990,292,1282,96,22,1400,1176,121,1297,669,114,2080,-680,-1.8040963599702853,-573,-1.5202164915631966,-107,-0.283879868407089
082309,茨城県,かすみがうら市,20412,19481,39893,18429,1524,298,1822,185,17,2024,1592,200,1792,642,66,2500,-476,-1.179122594069707,-457,-1.1320567762391935,-19,-0.047065817830513515
082317,茨城県,桜川市,18854,18781,37635,15523,691,199,890,108,17,1015,938,72,1010,599,21,1630,-615,-1.607843137254902,-491,-1.2836601307189544,-124,-0.3241830065359477
082325,茨城県,神栖市,48370,45416,93786,44551,3164,531,3695,652,27,4374,3397,280,3677,1098,108,4883,-509,-0.5397953231878678,-446,-0.47298372130017496,-63,-0.06681160188769289
082333,茨城県,行方市,15964,15541,31505,13171,638,300,938,103,16,1057,795,134,929,616,62,1607,-550,-1.7158009670878178,-513,-1.6003743565746373,-37,-0.11542661051318047
082341,茨城県,鉾田市,24246,22291,46537,22017,1293,1645,2938,167,54,3159,2294,339,2633,819,188,3640,-481,-1.023012463311923,-652,-1.386702964821983,171,0.36369050151006
082350,茨城県,つくばみらい市,26911,26592,53503,22857,2116,298,2414,369,37,2820,2033,142,2175,543,45,2763,57,0.10664970250346144,-174,-0.3255622497474086,231,0.43221195225087006
082368,茨城県,小美玉市,24546,23936,48482,22277,1713,372,2085,243,17,2345,1723,174,1897,677,86,2660,-315,-0.6455314875914503,-434,-0.8893989384593315,119,0.24386745086788122
083003,茨城県,東茨城郡,31808,31884,63692,29260,1807,647,2454,211,21,2686,2204,168,2372,1116,86,3574,-888,-1.3750387116754412,-905,-1.4013626509755341,17,0.026323939300092906
083020,茨城県,東茨城郡茨城町,15317,15206,30523,13615,1043,125,1168,106,12,1286,967,66,1033,472,42,1547,-261,-0.8478430353430353,-366,-1.188929313929314,105,0.3410862785862786
083097,茨城県,東茨城郡大洗町,7658,7803,15461,7718,383,504,887,50,6,943,792,88,880,285,34,1199,-256,-1.6288095692562194,-235,-1.49519628427817,-21,-0.13361328497804922
083101,茨城県,東茨城郡城里町,8833,8875,17708,7927,381,18,399,55,3,457,445,14,459,359,10,828,-371,-2.052104651805963,-304,-1.6815089330162065,-67,-0.37059571878975606
083402,茨城県,那珂郡,19373,18778,38151,17065,1278,72,1350,233,8,1591,1238,83,1321,401,15,1737,-146,-0.3812309058150769,-168,-0.4386766587461159,22,0.05744575293103898
083411,茨城県,那珂郡東海村,19373,18778,38151,17065,1278,72,1350,233,8,1591,1238,83,1321,401,15,1737,-146,-0.3812309058150769,-168,-0.4386766587461159,22,0.05744575293103898
083607,茨城県,久慈郡,7224,7292,14516,6990,247,31,278,28,4,310,321,24,345,400,1,746,-436,-2.9159978598180847,-372,-2.4879614767255216,-64,-0.4280363830925628
083640,茨城県,久慈郡大子町,7224,7292,14516,6990,247,31,278,28,4,310,321,24,345,400,1,746,-436,-2.9159978598180847,-372,-2.4879614767255216,-64,-0.4280363830925628
084409,茨城県,稲敷郡,35920,35670,71590,33230,3070,413,3483,399,21,3903,2864,149,3013,1018,89,4120,-217,-0.30219894996309554,-619,-0.8620329494338993,402,0.5598339994708037
084425,茨城県,稲敷郡美浦村,7306,6850,14156,6829,521,104,625,49,9,683,620,23,643,219,30,892,-209,-1.4549251653324051,-170,-1.183431952662722,-39,-0.27149321266968324
084433,茨城県,稲敷郡阿見町,24758,24885,49643,23026,2380,256,2636,330,7,2973,2023,109,2132,634,53,2819,154,0.31118026228050677,-304,-0.6142779203459354,458,0.9254581826264423
084476,茨城県,稲敷郡河内町,3856,3935,7791,3375,169,53,222,20,5,247,221,17,238,165,6,409,-162,-2.036967182195398,-145,-1.8232113667798315,-17,-0.21375581541556646
085201,茨城県,結城郡,11145,9937,21082,8467,792,421,1213,79,18,1310,754,183,937,274,107,1318,-8,-0.03793266951161688,-195,-0.9246088193456615,187,0.8866761498340446
085219,茨城県,結城郡八千代町,11145,9937,21082,8467,792,421,1213,79,18,1310,754,183,937,274,107,1318,-8,-0.03793266951161688,-195,-0.9246088193456615,187,0.8866761498340446
085405,茨城県,猿島郡,16840,15862,32702,14004,1258,443,1701,146,15,1862,1158,126,1284,470,106,1860,2,0.0061162079510703364,-324,-0.9908256880733944,326,0.9969418960244648
085421,茨城県,猿島郡五霞町,4095,3838,7933,3449,233,65,298,18,4,320,258,29,287,146,17,450,-130,-1.6123031129852412,-128,-1.5874984497085451,-2,-0.024804663276696018
085464,茨城県,猿島郡境町,12745,12024,24769,10555,1025,378,1403,128,11,1542,900,97,997,324,89,1410,132,0.5357795186102204,-196,-0.7955514064212363,328,1.331330925031457
085600,茨城県,北相馬郡,7639,7859,15498,7692,368,703,1071,29,11,1111,735,36,771,245,24,1040,71,0.46023206067284633,-216,-1.4001426071173917,287,1.8603746677902377
085642,茨城県,北相馬郡利根町,7639,7859,15498,7692,368,703,1071,29,11,1111,735,36,771,245,24,1040,71,0.46023206067284633,-216,-1.4001426071173917,287,1.8603746677902377
090000,栃木県,-,954064,950109,1904173,875685,60525,11909,72434,9669,676,82779,62333,5303,67636,25667,2090,95393,-12614,-0.6580804231247395,-15998,-0.8346258608807342,3384,0.1765454377559948
092011,栃木県,宇都宮市,257716,256879,514595,247540,18269,3033,21302,3091,188,24581,18131,1483,19614,5848,355,25817,-1236,-0.23961336174057007,-2757,-0.5344773772805433,1521,0.2948640155399734
092029,栃木県,足利市,69441,70614,140055,68644,3613,1660,5273,604,99,5976,3992,391,4383,2274,285,6942,-966,-0.6850043610526092,-1670,-1.1842207898114465,704,0.49921642875883737
092037,栃木県,栃木市,76672,76416,153088,68320,4269,1191,5460,642,37,6139,4209,557,4766,2394,262,7422,-1283,-0.831114652363462,-1752,-1.1349281924713839,469,0.30381354010792183
092045,栃木県,佐野市,56288,56700,112988,53215,3054,642,3696,533,30,4259,3105,293,3398,1869,150,5417,-1158,-1.0144902142869658,-1336,-1.1704308517162232,178,0.15594063742925726
092053,栃木県,鹿沼市,46299,46596,92895,40910,2087,316,2403,423,61,2887,2170,216,2386,1301,112,3799,-912,-0.9722088969906296,-878,-0.9359642670589615,-34,-0.03624462993166821
092061,栃木県,日光市,36863,38418,75281,36502,2048,546,2594,281,7,2882,2369,277,2646,1302,66,4014,-1132,-1.4814233180218026,-1021,-1.3361600774737283,-111,-0.1452632405480743
092088,栃木県,小山市,84833,82041,166874,77394,6724,1328,8052,953,71,9076,6352,446,6798,2004,375,9177,-101,-0.06048809702051205,-1051,-0.6294355442431502,950,0.5689474472226381
092096,栃木県,真岡市,39693,38591,78284,33427,2276,759,3035,410,5,3450,2763,332,3095,979,94,4168,-718,-0.908837750943014,-569,-0.7202349307612466,-149,-0.18860282018176755
092100,栃木県,大田原市,33818,34235,68053,30088,2024,153,2177,349,17,2543,2258,109,2367,957,39,3363,-820,-1.190597186125187,-608,-0.8827842550781874,-212,-0.3078129310469995
092118,栃木県,矢板市,15006,15111,30117,13373,738,86,824,124,4,952,913,46,959,440,13,1412,-460,-1.5043987310723748,-316,-1.03345651960624,-144,-0.4709422114661347
092134,栃木県,那須塩原市,57795,57816,115611,52862,3844,624,4468,581,11,5060,3775,312,4087,1391,104,5582,-522,-0.4494846426080442,-810,-0.6974761695642065,288,0.24799152695616236
092142,栃木県,さくら市,22106,21654,43760,18637,1557,128,1685,251,26,1962,1414,88,1502,481,21,2004,-42,-0.09588603260125109,-230,-0.5250901785306606,188,0.42920414592940964
092151,栃木県,那須烏山市,11763,11719,23482,10275,429,85,514,68,5,587,621,50,671,443,26,1140,-553,-2.3008113168296234,-375,-1.5602246723528188,-178,-0.7405866444768047
092169,栃木県,下野市,29691,30037,59728,25878,2458,198,2656,362,31,3049,2298,149,2447,705,49,3201,-152,-0.25384101536406145,-343,-0.572812291249165,191,0.31897127588510354
093009,栃木県,河内郡,15847,14901,30748,12703,1248,100,1348,171,9,1528,1340,106,1446,326,20,1792,-264,-0.8512833741777377,-155,-0.4998065265058687,-109,-0.35147684767186893
093017,栃木県,河内郡上三川町,15847,14901,30748,12703,1248,100,1348,171,9,1528,1340,106,1446,326,20,1792,-264,-0.8512833741777377,-155,-0.4998065265058687,-109,-0.35147684767186893
093408,栃木県,芳賀郡,29869,29349,59218,24361,1338,167,1505,245,22,1772,1614,123,1737,886,32,2655,-883,-1.4691935242342058,-641,-1.0665379943761335,-242,-0.4026555298580722
093424,栃木県,芳賀郡益子町,10655,10705,21360,8940,487,51,538,90,9,637,556,52,608,276,9,893,-256,-1.1843079200592153,-186,-0.8604737231680237,-70,-0.3238341968911917
093432,栃木県,芳賀郡茂木町,5695,5713,11408,4853,193,22,215,35,5,255,271,20,291,252,7,550,-295,-2.5207211826027516,-217,-1.8542254122874475,-78,-0.6664957703153037
093441,栃木県,芳賀郡市貝町,5674,5399,11073,4579,256,53,309,29,6,344,379,20,399,139,10,548,-204,-1.8089917531258313,-110,-0.9754367296266738,-94,-0.8335550234991576
093459,栃木県,芳賀郡芳賀町,7845,7532,15377,5989,402,41,443,91,2,536,408,31,439,219,6,664,-128,-0.8255401483392454,-128,-0.8255401483392454,0,0
093602,栃木県,下都賀郡,31334,31675,63009,27842,2067,545,2612,290,22,2924,2296,120,2416,825,39,3280,-356,-0.5618243509824036,-535,-0.8443146847628816,179,0.28249033378047816
093611,栃木県,下都賀郡壬生町,18892,19248,38140,16693,1270,150,1420,192,16,1628,1225,70,1295,533,19,1847,-219,-0.5709220782606429,-341,-0.8889699940040148,122,0.3180479157433718
093645,栃木県,下都賀郡野木町,12442,12427,24869,11149,797,395,1192,98,6,1296,1071,50,1121,292,20,1433,-137,-0.5478685115572263,-194,-0.7758138046868751,57,0.22794529312964887
093807,栃木県,塩谷郡,20043,18523,38566,17052,1471,152,1623,206,15,1844,1493,126,1619,506,25,2150,-306,-0.7871990121424162,-300,-0.7717637373945256,-6,-0.015435274747890512
093840,栃木県,塩谷郡塩谷町,4905,4891,9796,4026,133,25,158,22,5,185,264,17,281,170,7,458,-273,-2.7112920846161486,-148,-1.4698579799384248,-125,-1.2414341046777237
093866,栃木県,塩谷郡高根沢町,15138,13632,28770,13026,1338,127,1465,184,10,1659,1229,109,1338,336,18,1692,-33,-0.1145713988126237,-152,-0.5277228066520849,119,0.41315140783946114
094005,栃木県,那須郡,18987,18834,37821,16662,1011,196,1207,85,16,1308,1220,79,1299,736,23,2058,-750,-1.9444660496227735,-651,-1.6877965310725676,-99,-0.2566695185502061
094072,栃木県,那須郡那須町,11830,11867,23697,10841,790,178,968,54,10,1032,811,71,882,447,17,1346,-314,-1.307733955270501,-393,-1.6367498229977926,79,0.3290158677272917
094111,栃木県,那須郡那珂川町,7157,6967,14124,5821,221,18,239,31,6,276,409,8,417,289,6,712,-436,-2.9945054945054945,-258,-1.771978021978022,-178,-1.2225274725274726
100005,群馬県,-,947579,960397,1907976,890162,63722,15099,78821,10019,921,89761,64629,6038,70667,27297,3053,101017,-11256,-0.586484593837535,-17278,-0.9002559357076164,6022,0.3137713418700813
102016,群馬県,前橋市,161107,168013,329120,157108,10799,2627,13426,1875,141,15442,10456,692,11148,4618,416,16182,-740,-0.22433759776875037,-2743,-0.831564906323895,2003,0.6072273085551446
102024,群馬県,高崎市,179689,186283,365972,173217,12162,1955,14117,2157,142,16416,12289,827,13116,4927,262,18305,-1889,-0.5135091787387084,-2770,-0.7530018131848715,881,0.2394926344461631
102032,群馬県,桐生市,48930,52255,101185,49253,2297,568,2865,284,15,3164,2774,208,2982,1889,96,4967,-1803,-1.7506894007068785,-1605,-1.5584339923097836,-198,-0.19225540839709482
102041,群馬県,伊勢崎市,106856,105228,212084,97038,7899,1595,9494,1372,160,11026,7308,934,8242,2547,390,11179,-153,-0.07208922101235882,-1175,-0.5536263705197492,1022,0.48153714950739035
102059,群馬県,太田市,114523,108552,223075,103306,8842,2548,11390,1314,158,12862,7879,845,8724,2791,790,12305,557,0.2503168283015307,-1477,-0.6637665267528919,2034,0.9140833550544226
102067,群馬県,沼田市,21298,22234,43532,20590,1063,194,1257,170,26,1453,1376,104,1480,761,41,2282,-829,-1.8687585942607245,-591,-1.3322513018191655,-238,-0.536507292441559
102075,群馬県,館林市,36916,36751,73667,34935,2542,629,3171,351,38,3560,2496,255,2751,1086,140,3977,-417,-0.5628745748069759,-735,-0.9921170563144538,318,0.42924248150747796
102083,群馬県,渋川市,35262,36828,72090,32863,1835,178,2013,331,26,2370,1958,126,2084,1237,27,3348,-978,-1.3384792248316635,-906,-1.2399408769912956,-72,-0.09853834784036787
102091,群馬県,藤岡市,30187,31364,61551,28106,1654,567,2221,267,13,2501,2079,153,2232,932,47,3211,-710,-1.1403607394677246,-665,-1.0680843545718828,-45,-0.0722763848958417
102105,群馬県,富岡市,22368,22804,45172,20633,1143,301,1444,173,6,1623,1245,204,1449,835,29,2313,-690,-1.5045135406218655,-662,-1.4434608172343117,-28,-0.061052723387553964
102113,群馬県,安中市,26551,27239,53790,24859,1092,198,1290,183,10,1483,1306,109,1415,904,17,2336,-853,-1.5610416704792929,-721,-1.3194736745786286,-132,-0.24156799590066433
102121,群馬県,みどり市,24001,24469,48470,21490,1317,200,1517,246,12,1775,1489,74,1563,621,42,2226,-451,-0.921894482941886,-375,-0.766541975838597,-76,-0.15535250710328896
103403,群馬県,北群馬郡,18680,18597,37277,15389,1689,94,1783,265,8,2056,1532,49,1581,382,27,1990,66,0.17736690763483917,-117,-0.3144231544435785,183,0.4917900620784177
103446,群馬県,北群馬郡榛東村,7517,7117,14634,6327,802,61,863,87,4,954,784,13,797,155,16,968,-14,-0.09557618787547789,-68,-0.4642271982523211,54,0.3686510103768433
103454,群馬県,北群馬郡吉岡町,11163,11480,22643,9062,887,33,920,178,4,1102,748,36,784,227,11,1022,80,0.3545627797721934,-49,-0.21716970261046847,129,0.5717324823826619
103608,群馬県,多野郡,1234,1288,2522,1386,87,32,119,10,0,129,129,7,136,74,0,210,-81,-3.11179408374952,-64,-2.4587014982712256,-17,-0.6530925854782943
103667,群馬県,多野郡上野村,509,502,1011,526,50,0,50,7,0,57,59,5,64,21,0,85,-28,-2.6948989412897015,-14,-1.3474494706448508,-14,-1.3474494706448508
103675,群馬県,多野郡神流町,725,786,1511,860,37,32,69,3,0,72,70,2,72,53,0,125,-53,-3.3887468030690537,-50,-3.1969309462915603,-3,-0.1918158567774936
103802,群馬県,甘楽郡,9861,10067,19928,9120,482,71,553,65,4,622,506,48,554,446,8,1008,-386,-1.9001673722555874,-381,-1.8755538052574579,-5,-0.024613566998129367
103829,群馬県,甘楽郡下仁田町,3017,3116,6133,3118,111,20,131,10,3,144,146,11,157,168,2,327,-183,-2.897403419886004,-158,-2.501583280557315,-25,-0.3958201393286891
103837,群馬県,甘楽郡南牧村,680,747,1427,844,37,0,37,1,0,38,45,1,46,69,0,115,-77,-5.11968085106383,-68,-4.521276595744681,-9,-0.598404255319149
103845,群馬県,甘楽郡甘楽町,6164,6204,12368,5158,334,51,385,54,1,440,315,36,351,209,6,566,-126,-1.0084840723547304,-155,-1.2405954858332,29,0.2321114134784697
104205,群馬県,吾妻郡,24864,24993,49857,23700,1847,1187,3034,182,56,3272,2627,358,2985,917,84,3986,-714,-1.4118763718336595,-735,-1.453402147475826,21,0.04152577564216646
104213,群馬県,吾妻郡中之条町,6984,7342,14326,6678,355,354,709,48,5,762,638,72,710,287,15,1012,-250,-1.7151481888035127,-239,-1.6396816684961582,-11,-0.07546652030735455
104248,群馬県,吾妻郡長野原町,2559,2523,5082,2523,211,52,263,14,3,280,291,40,331,95,12,438,-158,-3.015267175572519,-81,-1.545801526717557,-77,-1.4694656488549618
